K.,Chuck Norris,GuerrillaRadio,Borg,TisGoodToBeTheKing,Calvin,She Who Must Be Obeyed,
8.457555300964913,10.218527864100738,58.5053971442393,189.19417651430516,324.17291563782516,11.017407121044455,13.668663536395396,
12.25151186063831,12.113697520225017,13.724498223458813,214.61204676832136,330.0698719413966,12.384714359039789,13.721374255146113,
11.692806442702537,15.467854302692421,23.812748750136137,187.7484282077289,328.4680197243428,16.99328744692838,12.920600711226353,
11.692806442702537,15.467854302692421,23.812748750136137,187.7484282077289,328.4680197243428,16.99328744692838,12.920600711226353,
11.738453462548573,11.955024999422942,27.742487614198694,189.94309317408553,332.4690523939867,12.627004282773212,13.69554087753383,
12.185785451917113,11.667540116081861,27.526169046145927,207.96241864178964,341.5534996900577,14.345190887547076,12.886317633075514,
13.597834127164813,9.9366952968474,38.72521925873119,53.50990568687856,343.83392541897416,25.60109994987081,13.653624605660111,
14.433273813614246,10.699667449973559,32.74373634505878,63.28088990118974,346.687660488682,10.339420613922757,12.838944496864197,
9.336600441237795,11.69175568876084,30.35518312715313,69.64759165746696,348.64839105919737,10.566297557867397,12.161911868528527,
12.705682770607444,12.998385364870163,36.04513502221151,85.33294047180078,346.81308332469985,11.027253110473636,12.002637630180956,
11.730247155698127,9.202976051455956,33.900580398529996,105.49723839031253,368.0621519297389,9.719197756401702,12.938030669001286,
11.730247155698127,9.202976051455956,33.900580398529996,105.49723839031253,368.0621519297389,9.719197756401702,12.938030669001286,
10.703089979583334,9.699870678351505,14.924439958832888,121.96572490566095,381.17334693722796,10.562564028271272,13.813948522507335,
14.34673336167382,11.264092001382105,17.30990164076168,138.95205870589996,377.38999108351425,13.438133905909172,12.288278871917875,
11.621555818652649,11.0347728478574,27.09322225167002,159.512977525297,376.953337571178,11.104623947980322,12.237746543795117,
11.621555818652649,11.0347728478574,27.09322225167002,159.512977525297,376.953337571178,11.104623947980322,12.237746543795117,
11.025079609390328,11.024023064161671,19.513753637098787,171.7138831893221,394.72685217617425,10.141469658727601,12.927660486411096,
10.88016999407056,12.066388640295363,11.944214036802169,177.48737116577598,403.00590742897725,9.065812238286433,13.461841992307573,
10.88016999407056,12.066388640295363,11.944214036802169,177.48737116577598,403.00590742897725,9.065812238286433,13.461841992307573,
10.19823532806997,11.444567357990929,12.545358972835405,85.44307675318885,534.1367451425334,16.504328726791982,12.12164448757594,
9.868435568447643,7.141915679855988,12.389585378745583,97.115152363949,549.3346214431918,14.31280636551508,12.615048848544355,
11.098190887483954,7.7599306349598525,14.868738246151658,103.3297839973677,560.4360609856507,11.82156517816163,11.747949746325252,
11.098190887483954,7.7599306349598525,14.868738246151658,103.3297839973677,560.4360609856507,11.82156517816163,11.747949746325252,
13.119102262465544,7.900972964437656,21.816413072100694,86.95170424273036,585.1562970105275,11.154928965570136,12.444713541935647,
9.57082449448518,5.957998616613483,16.538018638511755,81.80686902695805,589.3990291794005,11.389816347468166,13.207856524331747,
10.12500595584993,7.086685251490559,18.304185067076958,75.59573478055698,619.5645626880362,13.849357614567953,13.652481655530755,
